artist,term_str,n,tf,tfidf
WHITNEY HOUSTON,gives,5,0.00027793218454697053,0.0006835552025117557
WHITNEY HOUSTON,giving,23,0.0012784880489160645,0.0018658658826380121
WHITNEY HOUSTON,glad,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,go,45,0.0025013896609227346,0.002187388010351659
WHITNEY HOUSTON,goes,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,going,13,0.0007226236798221234,0.0010546198467084418
WHITNEY HOUSTON,gold,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,gon,55,0.003057254030016676,0.001993564108498228
WHITNEY HOUSTON,gone,8,0.00044469149527515285,0.0003888689796180727
WHITNEY HOUSTON,good,38,0.002112284602556976,0.0006115203698393235
WHITNEY HOUSTON,goodbye,6,0.00033351862145636465,0.0004867476215577423
WHITNEY HOUSTON,goodies,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,goodness,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,got,116,0.006448026681489716,0.0029624273352933006
WHITNEY HOUSTON,grabbed,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,grand,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,grass,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,greater,6,0.00033351862145636465,0.0006251703561699192
WHITNEY HOUSTON,greatest,9,0.0005002779321845469,0.0009377555342548787
WHITNEY HOUSTON,greet,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,grow,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,growing,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,grows,6,0.00033351862145636465,0.0008202662430141069
WHITNEY HOUSTON,guide,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,ha,4,0.00022234574763757643,0.0004167802374466128
WHITNEY HOUSTON,had,18,0.0010005558643690939,0.0006524391627812382
WHITNEY HOUSTON,haha,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,hahaha,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,halfway,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,hallelujah,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hand,1,5.558643690939411e-05,6.322976785713926e-05
WHITNEY HOUSTON,hands,30,0.0016675931072818232,0.0024337381077887115
WHITNEY HOUSTON,hanging,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,happen,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,happening,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,happiness,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,happy,9,0.0005002779321845469,0.0005690679107142532
WHITNEY HOUSTON,hard,5,0.00027793218454697053,0.00018123310077256617
WHITNEY HOUSTON,harm,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,harmony,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,has,11,0.0006114508060033352,0.0006955274464285318
WHITNEY HOUSTON,have,52,0.0028904947192884937,0.0018848242480346885
WHITNEY HOUSTON,he,69,0.0038354641467481933,0.003353994949205877
WHITNEY HOUSTON,head,8,0.00044469149527515285,0.000505838142857114
WHITNEY HOUSTON,headed,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hear,33,0.0018343524180100055,0.00160408454092455
WHITNEY HOUSTON,heard,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,hearin,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,heart,40,0.0022234574763757642,0.0014498648061805294
WHITNEY HOUSTON,heartbeat,7,0.0003891050583657588,0.0009569772835164582
WHITNEY HOUSTON,heartbreak,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,hearts,7,0.0003891050583657588,0.0005678722251506994
WHITNEY HOUSTON,heat,6,0.00033351862145636465,0.0008202662430141069
WHITNEY HOUSTON,heaven,3,0.00016675931072818233,0.00014582586735677728
WHITNEY HOUSTON,hee,4,0.00022234574763757643,0.0007691899096469811
WHITNEY HOUSTON,heehee,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,held,4,0.00022234574763757643,0.0003244984143718282
WHITNEY HOUSTON,hello,7,0.0003891050583657588,0.0004426083749999748
WHITNEY HOUSTON,help,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,helplessly,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,her,6,0.00033351862145636465,0.00029165173471355457
WHITNEY HOUSTON,here,25,0.0013896609227348527,0.0009061655038628309
WHITNEY HOUSTON,hero,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,hey,23,0.0012784880489160645,0.0014542846607142029
WHITNEY HOUSTON,heyey,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hide,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,high,5,0.00027793218454697053,0.00031614883928569626
WHITNEY HOUSTON,higher,39,0.0021678710394663703,0.005331730579591696
WHITNEY HOUSTON,him,3,0.00016675931072818233,0.00014582586735677728
WHITNEY HOUSTON,his,11,0.0006114508060033352,0.0006955274464285318
WHITNEY HOUSTON,hit,5,0.00027793218454697053,0.00031614883928569626
WHITNEY HOUSTON,hm,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hmm,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,hold,30,0.0016675931072818232,0.0014582586735677726
WHITNEY HOUSTON,holding,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,holds,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,home,16,0.0008893829905503057,0.0005799459224722118
WHITNEY HOUSTON,homeless,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,honey,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,hoo,4,0.00022234574763757643,0.0007691899096469811
WHITNEY HOUSTON,hope,12,0.0006670372429127293,0.000758757214285671
WHITNEY HOUSTON,hopped,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,horizon,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hot,3,0.00016675931072818233,0.0003125851780849596
WHITNEY HOUSTON,hour,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,houston,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,how,48,0.0026681489716509172,0.0023332138777084365
WHITNEY HOUSTON,huh,10,0.0005558643690939411,0.0019229747741174525
WHITNEY HOUSTON,hung,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,hurry,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,hurt,20,0.0011117287381878821,0.001264595357142785
WHITNEY HOUSTON,hurting,4,0.00022234574763757643,0.0005468441620094046
WHITNEY HOUSTON,hurts,27,0.001500833796553641,0.0009786587441718575
WHITNEY HOUSTON,i,1157,0.06431350750416898,0.008843333906541124
WHITNEY HOUSTON,i92m,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,id,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,if,121,0.0067259588660366874,0.004385841038696102
WHITNEY HOUSTON,ima,5,0.00027793218454697053,0.0006835552025117557
WHITNEY HOUSTON,imagine,8,0.00044469149527515285,0.0008335604748932256
WHITNEY HOUSTON,in,152,0.008449138410227904,0.0
WHITNEY HOUSTON,insane,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,inside,29,0.001612006670372429,0.0018336632678570381
WHITNEY HOUSTON,instantly,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,instrumental,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,interlude,3,0.00016675931072818233,0.00024337381077887114
WHITNEY HOUSTON,into,9,0.0005002779321845469,0.0003262195813906191
WHITNEY HOUSTON,intoxicate,4,0.00022234574763757643,0.0007691899096469811
WHITNEY HOUSTON,is,145,0.008060033351862146,0.002333432990176366
WHITNEY HOUSTON,isley,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,it,344,0.019121734296831575,0.008785129339145652
WHITNEY HOUSTON,it92s,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,its,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,jack,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,jesus,10,0.0005558643690939411,0.0019229747741174525
WHITNEY HOUSTON,journey,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,joy,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,judgement,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,just,69,0.0038354641467481933,0.0017621335011658427
WHITNEY HOUSTON,justice,2,0.00011117287381878821,0.0002083901187233064
WHITNEY HOUSTON,keep,48,0.0026681489716509172,0.0023332138777084365
WHITNEY HOUSTON,kept,5,0.00027793218454697053,0.0005209752968082659
WHITNEY HOUSTON,key,8,0.00044469149527515285,0.0006489968287436564
WHITNEY HOUSTON,khan,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,kicked,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,kids,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,kind,6,0.00033351862145636465,0.00029165173471355457
WHITNEY HOUSTON,king,6,0.00033351862145636465,0.0006251703561699192
WHITNEY HOUSTON,kiss,3,0.00016675931072818233,0.00014582586735677728
WHITNEY HOUSTON,kitchen,1,5.558643690939411e-05,6.322976785713926e-05
WHITNEY HOUSTON,knees,4,0.00022234574763757643,0.0003244984143718282
WHITNEY HOUSTON,knew,3,0.00016675931072818233,0.00014582586735677728
WHITNEY HOUSTON,know,162,0.009005002779321845,0.0058719524650311435
WHITNEY HOUSTON,knowing,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,known,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,knows,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,kristina,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,kwanzaa,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,ladies,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,lady,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,laid,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,land,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,last,7,0.0003891050583657588,0.00017876716678494057
WHITNEY HOUSTON,late,6,0.00033351862145636465,0.0004867476215577423
WHITNEY HOUSTON,later,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,laugh,2,0.00011117287381878821,0.0002083901187233064
WHITNEY HOUSTON,laughter,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,lay,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,lead,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,leaning,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,learned,20,0.0011117287381878821,0.001622492071859141
WHITNEY HOUSTON,learning,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,least,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,leave,20,0.0011117287381878821,0.0009721724490451818
WHITNEY HOUSTON,leaving,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,led,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,left,10,0.0005558643690939411,0.0004860862245225909
WHITNEY HOUSTON,less,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,let,42,0.0023346303501945525,0.002041562142994882
WHITNEY HOUSTON,levees,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,lies,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,life,48,0.0026681489716509172,0.0017398377674166354
WHITNEY HOUSTON,lifetime,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,lift,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,lifting,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,light,22,0.0012229016120066704,0.0007974256433992912
WHITNEY HOUSTON,lightning,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,like,40,0.0022234574763757642,0.0006437056524624458
WHITNEY HOUSTON,likemove,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,likesuddenly,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,line,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,list,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,listen,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,listening,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,little,7,0.0003891050583657588,0.0002537263410815927
WHITNEY HOUSTON,live,8,0.00044469149527515285,0.0003888689796180727
WHITNEY HOUSTON,lived,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,livin,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,living,20,0.0011117287381878821,0.001264595357142785
WHITNEY HOUSTON,ll,72,0.004002223457476375,0.003499820816562654
WHITNEY HOUSTON,loaded,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,loneliness,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,lonely,30,0.0016675931072818232,0.0031258517808495957
WHITNEY HOUSTON,long,8,0.00044469149527515285,0.0003888689796180727
WHITNEY HOUSTON,longed,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,longer,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,look,38,0.002112284602556976,0.0024027311785712914
WHITNEY HOUSTON,looked,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,lookin,1,5.558643690939411e-05,4.860862245225909e-05
WHITNEY HOUSTON,looking,6,0.00033351862145636465,0.0003793786071428355
WHITNEY HOUSTON,looks,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,loose,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,lord,9,0.0005002779321845469,0.0009377555342548787
WHITNEY HOUSTON,lose,9,0.0005002779321845469,0.0005690679107142532
WHITNEY HOUSTON,lost,8,0.00044469149527515285,0.0002899729612361059
WHITNEY HOUSTON,lots,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,love,332,0.018454697053918844,0.0
WHITNEY HOUSTON,loved,15,0.0008337965536409116,0.0007291293367838863
WHITNEY HOUSTON,lovely,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,lover,30,0.0016675931072818232,0.0024337381077887115
WHITNEY HOUSTON,loves,31,0.0017231795441912173,0.003230046840211249
WHITNEY HOUSTON,loving,7,0.0003891050583657588,0.0007293654155315724
WHITNEY HOUSTON,m,220,0.012229016120066704,0.010693896939496999
WHITNEY HOUSTON,made,1,5.558643690939411e-05,4.860862245225909e-05
WHITNEY HOUSTON,magazine,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,magic,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,make,53,0.0029460811561978877,0.00335117769642838
WHITNEY HOUSTON,makes,21,0.0011673151750972762,0.0013278251249999242
WHITNEY HOUSTON,making,9,0.0005002779321845469,0.0007301214323366134
WHITNEY HOUSTON,man,14,0.0007782101167315176,0.0008852167499999496
WHITNEY HOUSTON,mani,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,many,13,0.0007226236798221234,0.0008219869821428104
WHITNEY HOUSTON,mass,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,massage,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,matter,20,0.0011117287381878821,0.001622492071859141
WHITNEY HOUSTON,matters,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,maybe,7,0.0003891050583657588,0.00034026035716581363
WHITNEY HOUSTON,me,379,0.02106725958866037,0.009678965173070354
WHITNEY HOUSTON,mean,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,meaning,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,meant,5,0.00027793218454697053,0.00040562301796478523
WHITNEY HOUSTON,meet,3,0.00016675931072818233,0.00024337381077887114
WHITNEY HOUSTON,meeting,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,melodies,3,0.00016675931072818233,0.0005768924322352358
WHITNEY HOUSTON,memories,5,0.00027793218454697053,0.00040562301796478523
WHITNEY HOUSTON,memory,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,men,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,merry,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,mess,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,met,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,might,17,0.0009449694274596998,0.0008263465816884045
WHITNEY HOUSTON,mighty,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,mile,10,0.0005558643690939411,0.0010419505936165318
WHITNEY HOUSTON,million,6,0.00033351862145636465,0.0004867476215577423
WHITNEY HOUSTON,mind,18,0.0010005558643690939,0.0002896675436081006
WHITNEY HOUSTON,mine,7,0.0003891050583657588,0.00034026035716581363
WHITNEY HOUSTON,minutes,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,miracle,10,0.0005558643690939411,0.0019229747741174525
WHITNEY HOUSTON,miracles,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,misery,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,miss,1,5.558643690939411e-05,4.860862245225909e-05
WHITNEY HOUSTON,missing,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,mistakes,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,mistakin,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,mistletoe,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,mix,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,mm,11,0.0006114508060033352,0.0008923706395225276
WHITNEY HOUSTON,mmm,10,0.0005558643690939411,0.0008112460359295705
WHITNEY HOUSTON,moment,13,0.0007226236798221234,0.0008219869821428104
WHITNEY HOUSTON,mommy,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,moon,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,more,38,0.002112284602556976,0.0018471276531858453
WHITNEY HOUSTON,morning,6,0.00033351862145636465,0.0003793786071428355
WHITNEY HOUSTON,most,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,mother,1,5.558643690939411e-05,6.322976785713926e-05
WHITNEY HOUSTON,mountain,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,mouth,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,move,6,0.00033351862145636465,0.0004867476215577423
WHITNEY HOUSTON,movin,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,moving,17,0.0009449694274596998,0.0023240876885399697
WHITNEY HOUSTON,mr,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,much,23,0.0012784880489160645,0.0008336722635538045
WHITNEY HOUSTON,music,5,0.00027793218454697053,0.0005209752968082659
WHITNEY HOUSTON,must,11,0.0006114508060033352,0.0006955274464285318
WHITNEY HOUSTON,my,240,0.013340744858254585,0.0018343994274588329
WHITNEY HOUSTON,myself,11,0.0006114508060033352,0.0003987128216996456
WHITNEY HOUSTON,mystery,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,na,181,0.010061145080600334,0.006560638247966897
WHITNEY HOUSTON,name,11,0.0006114508060033352,0.00053469484697485
WHITNEY HOUSTON,names,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,naturally,4,0.00022234574763757643,0.0005468441620094046
WHITNEY HOUSTON,near,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,need,49,0.002723735408560311,0.003098258624999823
WHITNEY HOUSTON,needed,1,5.558643690939411e-05,6.322976785713926e-05
WHITNEY HOUSTON,needing,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,needs,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,never,55,0.003057254030016676,0.001993564108498228
WHITNEY HOUSTON,new,6,0.00033351862145636465,0.00015322900010137763
WHITNEY HOUSTON,news,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,next,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,nice,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,night,44,0.0024458032240133407,0.0007080762177086904
WHITNEY HOUSTON,nights,8,0.00044469149527515285,0.0008335604748932256
WHITNEY HOUSTON,ninetytwo,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,nipping,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,no,90,0.005002779321845469,0.001448337718040503
WHITNEY HOUSTON,nobody,4,0.00022234574763757643,0.00019443448980903635
WHITNEY HOUSTON,noone,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,nose,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,not,67,0.0037242912729294054,0.003256777704301359
WHITNEY HOUSTON,nothing,34,0.0018899388549193997,0.001652693163376809
WHITNEY HOUSTON,november,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,now,60,0.0033351862145636463,0.0021747972092707943
WHITNEY HOUSTON,nowhere,4,0.00022234574763757643,0.0004167802374466128
WHITNEY HOUSTON,nt,198,0.011006114508060034,0.0096245072455473
WHITNEY HOUSTON,nuff,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,obvious,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,of,171,0.009505280711506392,0.0013070095920644184
WHITNEY HOUSTON,off,2,0.00011117287381878821,0.0001264595357142785
WHITNEY HOUSTON,offend,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,offering,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,often,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,oh,251,0.013952195664257922,0.009097901658782824
WHITNEY HOUSTON,ohh,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,ohoh,3,0.00016675931072818233,0.0003125851780849596
WHITNEY HOUSTON,ohohoh,2,0.00011117287381878821,0.0001622492071859141
WHITNEY HOUSTON,ohooh,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,ohwhoa,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,ohyes,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,okay,26,0.0014452473596442469,0.0021092396934168835
WHITNEY HOUSTON,old,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,oldfashioned,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,on,115,0.006392440244580322,0.0018506537508295316
WHITNEY HOUSTON,once,18,0.0010005558643690939,0.0011381358214285063
WHITNEY HOUSTON,one,48,0.0026681489716509172,0.0017398377674166354
WHITNEY HOUSTON,ones,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,only,13,0.0007226236798221234,0.0008219869821428104
WHITNEY HOUSTON,onto,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,ooh,73,0.00405780989438577,0.004615773053571166
WHITNEY HOUSTON,oohooh,4,0.00022234574763757643,0.0004167802374466128
WHITNEY HOUSTON,oohoohooh,6,0.00033351862145636465,0.0004867476215577423
WHITNEY HOUSTON,open,6,0.00033351862145636465,0.0003793786071428355
WHITNEY HOUSTON,or,30,0.0016675931072818232,0.0018968930357141775
WHITNEY HOUSTON,organ,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,other,6,0.00033351862145636465,0.0003793786071428355
WHITNEY HOUSTON,oughta,2,0.00011117287381878821,0.00038459495482349055
WHITNEY HOUSTON,our,7,0.0003891050583657588,0.0004426083749999748
WHITNEY HOUSTON,out,32,0.0017787659811006114,0.0011598918449444236
WHITNEY HOUSTON,outro,35,0.0019455252918287938,0.0017013017858290682
WHITNEY HOUSTON,outside,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,outta,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,over,7,0.0003891050583657588,0.00034026035716581363
WHITNEY HOUSTON,own,23,0.0012784880489160645,0.0011179983164019591
WHITNEY HOUSTON,pack,6,0.00033351862145636465,0.0008202662430141069
WHITNEY HOUSTON,packing,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,page,3,0.00016675931072818233,0.00041013312150705347
WHITNEY HOUSTON,pain,9,0.0005002779321845469,0.0007301214323366134
WHITNEY HOUSTON,palace,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,panic,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,paradise,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,part,7,0.0003891050583657588,0.00034026035716581363
WHITNEY HOUSTON,pass,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,passion,4,0.00022234574763757643,0.0007691899096469811
WHITNEY HOUSTON,past,1,5.558643690939411e-05,4.860862245225909e-05
WHITNEY HOUSTON,patient,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,pay,3,0.00016675931072818233,0.00018968930357141775
WHITNEY HOUSTON,peace,3,0.00016675931072818233,0.00024337381077887114
WHITNEY HOUSTON,pedi,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,people,4,0.00022234574763757643,0.000252919071428557
WHITNEY HOUSTON,perfect,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,phone,7,0.0003891050583657588,0.0005678722251506994
WHITNEY HOUSTON,photo,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,phrase,1,5.558643690939411e-05,0.00019229747741174527
WHITNEY HOUSTON,pick,4,0.00022234574763757643,0.0004167802374466128
WHITNEY HOUSTON,picked,4,0.00022234574763757643,0.0005468441620094046
WHITNEY HOUSTON,pieces,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,place,10,0.0005558643690939411,0.0004860862245225909
WHITNEY HOUSTON,places,1,5.558643690939411e-05,0.00013671104050235115
WHITNEY HOUSTON,plane,2,0.00011117287381878821,0.0002734220810047023
WHITNEY HOUSTON,plans,1,5.558643690939411e-05,0.0001041950593616532
WHITNEY HOUSTON,play,5,0.00027793218454697053,0.00031614883928569626
WHITNEY HOUSTON,played,1,5.558643690939411e-05,6.322976785713926e-05
WHITNEY HOUSTON,playing,1,5.558643690939411e-05,8.112460359295705e-05
WHITNEY HOUSTON,please,20,0.0011117287381878821,0.0009721724490451818
WHITNEY HOUSTON,point,3,0.00016675931072818233,0.0003125851780849596
